date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,fsp,qty,required_cash,free_cash,shortfall,realised_loss,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot
2023-03-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2023-03-31,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-05,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-05,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-06,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-06,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-10,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-10,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-11,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-11,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-21,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-21,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-25,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,5500.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-25,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-26,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,
2023-05-25,APOLLOHOSP,covered_call_not_available,calls_skipped_distance_cap,2125.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-25,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,1250.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-25,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2023-05-26,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2023-05-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2023-05-30,UPL,covered_call_leftover_shares,"covered 1300, uncovered 3900",5200.0,,,,780.0,1.0,,,,,,,,,,,,,,,,,
2023-05-31,UPL,covered_call_fill_failed,participation_or_margin,,,,,780.0,3.0,,,,,,,,,,,,,,,,,
2023-06-02,UPL,covered_call_topup,"added 3900, covered 5200, uncovered 0",5200.0,,,,780.0,3.0,,,,,,,,,,,,,,,,,
2023-06-28,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2023-06-30,BAJAJFINSV,dividend,,5500.0,,,,,,0.8,,,,,,,,,,,,,,,,
2023-06-30,BAJFINANCE,dividend,,1250.0,,,,,,30.0,,,,,,,,,,,,,,,,
2023-06-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2023-07-27,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2023-07-28,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-31,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-01,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-02,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-03,UPL,dividend,,5200.0,,,,,,10.0,,,,,,,,,,,,,,,,
2023-08-03,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-04,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-07,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-08,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-09,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-10,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-11,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-14,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-16,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-17,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-18,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-21,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-22,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-23,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-24,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-25,UPL,covered_call_not_available,calls_skipped_distance_cap,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-28,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-29,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-30,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-31,SBIN,put_forced_realisation,,,,,,590.0,,,,,,561.35,19500.0,11552184.0759,4264950.535057957,7287233.540842042,559048.9339189995,,,,,,,
2023-08-31,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-31,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,
2023-09-01,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-04,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-05,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-06,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-07,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-08,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-11,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-12,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-14,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-15,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-18,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-20,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-21,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-22,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-25,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-26,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-27,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,
2023-09-29,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-03,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-04,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-05,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-06,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-09,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-10,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-11,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-12,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-13,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-16,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-17,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-18,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-19,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-20,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-23,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-25,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-26,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,
2023-10-27,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-30,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-31,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-01,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-02,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-03,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-06,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-07,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-08,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-09,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-10,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-13,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-15,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-16,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-17,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-20,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-21,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-22,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-23,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-24,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-28,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-29,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-30,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-01,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-04,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-05,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-06,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-07,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-08,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-11,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-12,BPCL,corporate_action_value_adjustment,,,,,,,,,1.0,-21.0,1.0,,,,,,,,,,,,,
2023-12-12,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-13,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-14,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-15,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-18,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-19,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-20,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-21,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-22,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-26,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-27,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-28,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2023-12-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,
2023-12-29,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-01,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-02,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-03,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-04,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-05,NESTLEIND,corporate_action_split_bonus,,,,,,,,,0.1,0.0,10.0,,,,,,,,,,,,,
2024-01-05,NESTLEIND,PUT_STOP_LOSS,,,,,,2550.0,,,,,,,,,,,,,,,,2666.4,23266.54,27372.4
2024-01-05,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-08,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-09,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-10,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-11,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-12,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-15,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-16,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-17,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-18,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-19,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-23,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-24,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-25,ULTRACEMCO,put_forced_realisation,,,,,,10000.0,,,,,,9969.35,1300.0,13053315.34,1982198.841893492,11071116.498106508,39893.58600259953,,,,,,,
2024-01-25,JSWSTEEL,put_forced_realisation,,,,,,840.0,,,,,,815.7,15525.0,13094483.48838,1942305.2558908926,11152178.232489107,377517.6706330993,,,,,,,
2024-01-25,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,
2024-01-29,HDFCLIFE,covered_call_leftover_shares,"covered 11000, uncovered 7700",18700.0,,,,660.0,10.0,,,,,,,,,,,,,,,,,
2024-01-29,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-30,HDFCLIFE,covered_call_topup,"added 7700, covered 18700, uncovered 0",18700.0,,,,660.0,7.0,,,,,,,,,,,,,,,,,
2024-01-30,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-31,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-01,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-02,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-05,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-06,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-07,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-08,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-09,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-12,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-13,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-14,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-16,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-19,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-20,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-21,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-22,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-23,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-26,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-27,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-28,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-29,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,21000.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-29,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-02-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,
2024-03-01,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,21000.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-01,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-04,HINDALCO,covered_call_not_available,calls_skipped_distance_cap,21000.0,,,,,,,,,,,,,,,,,,,,,,
2024-03-04,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,5200.0,,,,,,,,,,,,,,,,,,,,,,
