expiry_date,contract_month,rank,symbol,ltp,pct_vs_15m_ema50,pct_vs_daily_ema20,rank_final,next_expiry_return_pct
2016-10-27,2016-10,19,SUNPHARMA,744.2,-0.17,-0.91,-0.54,-8.42
2016-10-27,2016-10,20,COALINDIA,294.5,-0.39,-0.86,-0.63,-5.23
2016-10-27,2016-10,21,HINDUNILVR,840.25,0.62,-2.29,-0.85,-1.37
2016-10-27,2016-10,22,POWERGRID,94.8,-0.75,-1.28,-1.02,6.01
2016-10-27,2016-10,23,RELIANCE,247.95,-0.18,-1.99,-1.09,-5.55
2016-10-27,2016-10,24,TATASTEEL,35.47,-0.77,-1.53,-1.15,-0.39
2016-10-27,2016-10,25,YESBANK,251.6,-1.13,-1.72,-1.43,-10.9
2016-10-27,2016-10,26,HINDALCO,148.9,-0.62,-2.26,-1.44,21.02
2016-10-27,2016-10,27,BAJAJ-AUTO,2702.5,-1.01,-1.96,-1.49,-5.14
2016-10-27,2016-10,28,INDUSINDBK,1183.0,-0.98,-2.03,-1.51,-11.41
2016-10-27,2016-10,29,INFY,491.6,-0.72,-2.51,-1.62,-7.47
2016-10-27,2016-10,30,GRASIM,951.2,-1.41,-2.16,-1.79,-15.5
2016-10-27,2016-10,31,TECHM,373.3,-1.33,-2.8,-2.07,10.77
2016-10-27,2016-10,32,TMPV,361.65,-0.62,-3.72,-2.18,-13.99
2016-10-27,2016-10,33,HCLTECH,388.05,-1.09,-3.52,-2.31,-1.16
2016-10-27,2016-10,34,HEROMOTOCO,3133.4,-1.58,-3.04,-2.31,-8.47
2016-10-27,2016-10,35,M&M,647.65,-0.93,-4.02,-2.49,-10.14
2016-10-27,2016-10,36,WIPRO,82.7,-1.7,-4.32,-3.02,-1.93
2016-10-27,2016-10,37,ASIANPAINT,1084.75,-1.55,-6.48,-4.05,-13.81
2016-10-27,2016-10,38,AXISBANK,487.0,-0.78,-8.09,-4.5,-3.7
2016-11-24,2016-11,1,HINDALCO,180.2,3.11,9.26,6.14,-14.35
2016-11-24,2016-11,2,TECHM,413.5,0.63,4.33,2.46,5.01
2016-11-24,2016-11,3,NTPC,131.08,0.54,2.09,1.31,3.43
2016-11-24,2016-11,4,TATASTEEL,35.33,2.49,-0.15,1.16,-1.25
2016-11-24,2016-11,5,POWERGRID,100.5,0.99,1.25,1.12,-2.84
2016-11-24,2016-11,6,CIPLA,556.95,0.88,0.19,0.53,2.15
2016-11-24,2016-11,7,TCS,1102.5,1.49,-0.77,0.35,6.8
2016-11-24,2016-11,8,HINDUNILVR,828.75,0.45,0.17,0.31,-1.3
2016-11-24,2016-11,9,SBIN,261.8,0.69,-0.47,0.11,-5.58
2016-11-24,2016-11,10,WIPRO,81.1,0.42,-0.31,0.05,4.38
2016-11-24,2016-11,11,HCLTECH,383.55,0.42,-1.16,-0.37,7.42
2016-11-24,2016-11,12,ONGC,166.25,-0.94,0.2,-0.37,4.15
2016-11-24,2016-11,13,BHARTIARTL,296.05,0.18,-1.38,-0.6,0.79
2016-11-24,2016-11,14,BAJAJ-AUTO,2563.5,0.64,-2.06,-0.72,0.57
2016-11-24,2016-11,15,BPCL,185.6,0.23,-1.83,-0.81,0.05
2016-11-24,2016-11,16,HEROMOTOCO,2868.05,0.88,-2.63,-0.89,0.08
2016-11-24,2016-11,17,ULTRACEMCO,3435.0,1.36,-3.34,-1.02,-7.86
2016-11-24,2016-11,18,INFY,454.9,0.17,-2.38,-1.11,6.51
2016-11-24,2016-11,19,RELIANCE,234.2,-0.39,-1.88,-1.14,7.26
2016-11-24,2016-11,20,SUNPHARMA,681.55,-1.61,-1.82,-1.72,-9.75
2016-11-24,2016-11,21,LT,900.07,-0.36,-3.08,-1.73,-0.75
2016-11-24,2016-11,22,DRREDDY,619.0,-1.04,-2.68,-1.86,-0.87
2016-11-24,2016-11,23,ICICIBANK,236.5,-0.4,-3.39,-1.91,-3.44
2016-11-24,2016-11,24,AXISBANK,469.0,-0.98,-3.66,-2.33,-4.93
2016-11-24,2016-11,25,ITC,184.7,-0.03,-4.9,-2.5,5.6
2016-11-24,2016-11,26,COALINDIA,279.1,-1.22,-4.04,-2.64,-0.36
2016-11-24,2016-11,27,KOTAKBANK,149.8,-0.9,-4.45,-2.69,-4.74
2016-11-24,2016-11,28,GAIL,66.3,-1.0,-4.82,-2.93,5.14
2016-11-24,2016-11,29,YESBANK,224.18,-0.25,-5.91,-3.12,2.62
2016-11-24,2016-11,30,ASIANPAINT,935.0,-0.56,-5.7,-3.16,-6.09
2016-11-24,2016-11,31,ADANIPORTS,257.5,-1.0,-5.62,-3.34,2.56
2016-11-24,2016-11,32,HDFCBANK,291.3,-1.4,-5.29,-3.36,3.26
2016-11-24,2016-11,33,GRASIM,803.8,-0.27,-7.01,-3.7,4.91
2016-11-24,2016-11,34,MARUTI,4816.9,-1.01,-7.5,-4.31,11.04
2016-11-24,2016-11,35,INDUSINDBK,1048.0,-1.15,-7.8,-4.53,5.06
2016-11-24,2016-11,36,EICHERMOT,2043.5,-0.7,-8.35,-4.6,5.21
2016-11-24,2016-11,37,TMPV,311.05,-1.66,-8.48,-5.13,4.4
2016-11-24,2016-11,38,M&M,582.0,-2.09,-8.13,-5.16,1.2
2016-12-29,2016-12,1,MARUTI,5348.9,1.86,3.11,2.48,8.9
2016-12-29,2016-12,2,BPCL,185.7,2.13,2.44,2.28,12.9
2016-12-29,2016-12,3,TCS,1177.5,0.72,3.34,2.02,-0.12
2016-12-29,2016-12,4,TECHM,434.2,1.37,2.52,1.94,-2.95
2016-12-29,2016-12,5,GRASIM,843.25,2.66,1.05,1.85,9.46
2016-12-29,2016-12,6,ITC,195.05,1.3,2.27,1.78,12.28
2016-12-29,2016-12,7,INDUSINDBK,1101.0,1.63,1.67,1.65,14.7
2016-12-29,2016-12,8,HCLTECH,412.0,1.12,2.12,1.62,1.77
2016-12-29,2016-12,9,EICHERMOT,2150.0,2.83,-0.03,1.39,6.98
2016-12-29,2016-12,10,TMPV,324.75,1.69,1.01,1.35,16.6
2016-12-29,2016-12,11,RELIANCE,251.2,0.63,2.0,1.31,-4.34
2016-12-29,2016-12,12,COALINDIA,278.1,1.47,0.87,1.17,6.45
2016-12-29,2016-12,13,HDFCBANK,300.8,1.12,1.19,1.15,6.82
2016-12-29,2016-12,14,YESBANK,230.06,2.28,-0.39,0.94,22.4
2016-12-29,2016-12,15,WIPRO,84.65,-0.02,1.87,0.92,0.83
2016-12-29,2016-12,16,NTPC,135.58,0.65,1.0,0.82,4.98
2016-12-29,2016-12,17,CIPLA,568.9,0.65,0.39,0.52,2.53
2016-12-29,2016-12,18,HINDUNILVR,818.0,0.54,0.39,0.46,5.87
2016-12-29,2016-12,19,BAJAJ-AUTO,2578.0,0.35,-0.1,0.12,7.21
2016-12-29,2016-12,20,M&M,589.0,0.48,-0.33,0.07,5.6
2016-12-29,2016-12,21,ULTRACEMCO,3165.0,1.86,-1.69,0.07,14.09
2016-12-29,2016-12,22,BHARTIARTL,298.4,1.38,-1.27,0.05,2.73
2016-12-29,2016-12,23,GAIL,69.71,-0.0,-0.2,-0.1,13.0
2016-12-29,2016-12,24,DRREDDY,613.6,0.28,-0.67,-0.2,-2.05
2016-12-29,2016-12,25,HEROMOTOCO,2870.25,1.03,-1.63,-0.31,6.72
2016-12-29,2016-12,26,INFY,484.5,-0.98,0.23,-0.38,-5.45
2016-12-29,2016-12,27,AXISBANK,445.9,0.96,-1.75,-0.4,4.15
2016-12-29,2016-12,28,LT,893.33,-0.19,-1.01,-0.6,7.84
2016-12-29,2016-12,29,KOTAKBANK,142.7,0.21,-1.7,-0.75,11.28
2016-12-29,2016-12,30,ONGC,173.15,0.29,-1.82,-0.77,6.53
2016-12-29,2016-12,31,TATASTEEL,34.89,0.89,-2.46,-0.8,21.01
2016-12-29,2016-12,32,POWERGRID,97.65,-0.31,-1.36,-0.84,13.16
2016-12-29,2016-12,33,ICICIBANK,228.36,-0.12,-2.05,-1.09,3.7
2016-12-29,2016-12,34,ASIANPAINT,878.05,-0.34,-2.32,-1.33,11.04
2016-12-29,2016-12,35,ADANIPORTS,264.1,-0.41,-2.71,-1.57,15.49
2016-12-29,2016-12,36,SBIN,247.2,-0.18,-2.95,-1.57,5.22
2016-12-29,2016-12,37,SUNPHARMA,615.1,-0.73,-4.68,-2.73,3.38
2016-12-29,2016-12,38,HINDALCO,154.35,0.11,-6.39,-3.19,23.16
2017-01-25,2017-01,1,KOTAKBANK,158.8,4.54,8.37,6.44,1.76
2017-01-25,2017-01,2,BPCL,209.65,3.91,7.91,5.89,1.05
2017-01-25,2017-01,3,HINDALCO,190.1,2.01,9.61,5.74,-4.08
2017-01-25,2017-01,4,YESBANK,281.6,1.69,8.3,4.94,2.63
2017-01-25,2017-01,5,ADANIPORTS,305.0,3.13,5.74,4.43,-2.62
2017-01-25,2017-01,6,ULTRACEMCO,3611.0,1.52,7.43,4.43,3.1
2017-01-25,2017-01,7,GRASIM,923.05,2.09,6.79,4.41,10.57
2017-01-25,2017-01,8,TMPV,378.65,1.56,6.86,4.18,-15.63
2017-01-25,2017-01,9,ITC,219.0,1.78,6.32,4.03,0.37
2017-01-25,2017-01,10,HEROMOTOCO,3063.15,2.74,4.71,3.72,-2.45
2017-01-25,2017-01,11,GAIL,78.77,0.92,6.13,3.49,10.45
2017-01-25,2017-01,12,INDUSINDBK,1262.8,0.75,6.07,3.38,6.43
2017-01-25,2017-01,13,COALINDIA,296.05,2.6,3.6,3.1,3.29
2017-01-25,2017-01,14,TATASTEEL,42.22,0.11,6.14,3.08,3.93
2017-01-25,2017-01,15,BAJAJ-AUTO,2764.0,1.55,4.33,2.93,-0.81
2017-01-25,2017-01,16,HDFCBANK,321.3,1.25,4.39,2.81,8.25
2017-01-25,2017-01,17,MARUTI,5825.0,1.29,3.7,2.49,3.52
2017-01-25,2017-01,18,M&M,621.98,2.0,2.92,2.46,4.18
2017-01-25,2017-01,19,SBIN,260.1,1.67,2.58,2.12,4.02
2017-01-25,2017-01,20,POWERGRID,110.5,0.08,4.1,2.07,-1.72
2017-01-25,2017-01,21,ASIANPAINT,975.0,0.23,3.54,1.87,3.99
2017-01-25,2017-01,22,ONGC,184.45,0.78,2.76,1.77,-4.47
2017-01-25,2017-01,23,HINDUNILVR,866.0,0.65,2.81,1.72,-0.6
2017-01-25,2017-01,24,LT,963.37,0.95,2.5,1.72,2.83
2017-01-25,2017-01,25,TCS,1176.05,1.0,2.01,1.5,5.4
2017-01-25,2017-01,26,AXISBANK,464.4,1.67,0.83,1.25,12.95
2017-01-25,2017-01,27,EICHERMOT,2300.0,0.27,2.04,1.15,7.63
2017-01-25,2017-01,28,CIPLA,583.3,0.52,1.01,0.76,1.32
2017-01-25,2017-01,29,DRREDDY,601.0,1.34,-0.17,0.58,-3.96
2017-01-25,2017-01,30,ICICIBANK,236.82,0.97,-0.34,0.31,9.5
2017-01-25,2017-01,31,NTPC,142.33,-0.72,1.35,0.31,-2.81
2017-01-25,2017-01,32,HCLTECH,419.3,-0.97,0.42,-0.28,0.16
2017-01-25,2017-01,33,WIPRO,85.35,-0.51,-0.17,-0.34,2.52
2017-01-25,2017-01,34,BHARTIARTL,306.55,-0.1,-1.09,-0.6,17.32
2017-01-25,2017-01,35,SUNPHARMA,635.9,-0.71,-0.93,-0.82,5.91
2017-01-25,2017-01,36,TECHM,421.4,0.12,-1.84,-0.86,8.52
2017-01-25,2017-01,37,RELIANCE,240.3,-0.46,-2.87,-1.67,16.6
2017-01-25,2017-01,38,INFY,458.1,-0.74,-3.06,-1.91,7.53
2017-02-23,2017-02,1,RELIANCE,280.2,1.02,10.03,5.43,7.0
2017-02-23,2017-02,2,AXISBANK,524.55,1.22,6.73,3.94,-4.99
2017-02-23,2017-02,3,GAIL,87.0,0.54,5.87,3.17,-3.17
2017-02-23,2017-02,4,TCS,1239.5,0.89,4.12,2.49,-1.71
2017-02-23,2017-02,5,BPCL,211.85,1.26,3.6,2.42,-11.47
2017-02-23,2017-02,6,WIPRO,87.5,1.62,2.97,2.29,5.37
2017-02-23,2017-02,7,KOTAKBANK,161.6,0.79,3.46,2.12,6.56
2017-02-23,2017-02,8,INDUSINDBK,1344.0,0.51,3.02,1.76,6.18
2017-02-23,2017-02,9,ASIANPAINT,1013.9,0.35,3.11,1.72,5.11
2017-02-23,2017-02,10,TATASTEEL,43.88,0.19,3.19,1.68,-1.69
2017-02-23,2017-02,11,ULTRACEMCO,3723.0,0.68,2.7,1.68,4.65
2017-02-23,2017-02,12,HDFCBANK,347.8,-0.97,4.26,1.61,4.95
2017-02-23,2017-02,13,COALINDIA,305.8,0.29,2.82,1.55,-11.84
2017-02-23,2017-02,14,INFY,492.6,0.1,2.63,1.36,1.64
2017-02-23,2017-02,15,SUNPHARMA,673.45,-0.2,2.36,1.07,1.86
2017-02-23,2017-02,16,YESBANK,289.0,-0.22,2.3,1.03,7.65
2017-02-23,2017-02,17,ICICIBANK,259.32,0.21,1.81,1.01,-1.67
2017-02-23,2017-02,18,BHARTIARTL,359.65,-1.2,3.18,0.97,-5.1
2017-02-23,2017-02,19,TECHM,457.3,-0.83,2.79,0.96,-8.94
2017-02-23,2017-02,20,GRASIM,1020.65,-1.38,3.28,0.92,4.53
2017-02-23,2017-02,21,BAJAJ-AUTO,2741.5,0.22,0.87,0.54,0.33
2017-02-23,2017-02,22,LT,990.67,0.04,0.95,0.49,4.71
2017-02-23,2017-02,23,ITC,219.8,0.78,0.19,0.48,5.62
2017-02-23,2017-02,24,EICHERMOT,2475.6,-0.88,1.72,0.41,3.89
2017-02-23,2017-02,25,CIPLA,591.0,0.03,0.78,0.4,1.61
2017-02-23,2017-02,26,HINDUNILVR,860.8,-0.07,0.87,0.4,6.76
2017-02-23,2017-02,27,HEROMOTOCO,2988.1,0.17,0.11,0.14,2.12
2017-02-23,2017-02,28,SBIN,270.55,-0.45,0.57,0.06,7.69
2017-02-23,2017-02,29,MARUTI,6030.0,-0.61,0.69,0.04,-1.31
2017-02-23,2017-02,30,HCLTECH,419.95,-0.86,0.74,-0.06,3.58
2017-02-23,2017-02,31,M&M,648.0,-1.02,0.91,-0.06,-1.0
2017-02-23,2017-02,32,HINDALCO,182.35,0.14,-0.59,-0.23,4.28
2017-02-23,2017-02,33,ONGC,176.2,-0.4,-0.57,-0.49,-5.42
2017-02-23,2017-02,34,POWERGRID,108.6,-1.03,-1.07,-1.05,-2.44
2017-02-23,2017-02,35,ADANIPORTS,297.0,-1.27,-1.08,-1.18,14.81
2017-02-23,2017-02,36,NTPC,138.33,-0.63,-2.33,-1.48,-1.99
2017-02-23,2017-02,37,DRREDDY,577.2,-0.71,-2.39,-1.55,-9.32
2017-02-23,2017-02,38,TMPV,319.45,0.7,-3.98,-1.67,0.97
2017-03-30,2017-03,1,ADANIPORTS,341.0,3.5,7.27,5.37,-4.69
2017-03-30,2017-03,2,EICHERMOT,2572.0,2.71,4.97,3.83,0.96
2017-03-30,2017-03,3,SBIN,291.35,0.84,5.41,3.1,-2.9
2017-03-30,2017-03,4,INDUSINDBK,1427.0,1.16,4.0,2.57,2.8
2017-03-30,2017-03,5,HDFCBANK,365.0,1.83,3.3,2.56,6.44
2017-03-30,2017-03,6,YESBANK,311.11,0.81,3.59,2.19,5.35
2017-03-30,2017-03,7,HINDUNILVR,919.0,0.69,2.71,1.69,2.46
2017-03-30,2017-03,8,WIPRO,92.2,0.66,2.66,1.66,-3.31
2017-03-30,2017-03,9,GRASIM,1066.9,0.94,2.34,1.64,9.04
2017-03-30,2017-03,10,GAIL,84.24,1.96,1.13,1.54,10.09
2017-03-30,2017-03,11,RELIANCE,299.8,0.86,1.49,1.17,10.94
2017-03-30,2017-03,12,CIPLA,600.5,1.01,1.15,1.08,-6.13
2017-03-30,2017-03,13,ITC,232.15,-0.18,2.05,0.93,1.38
2017-03-30,2017-03,14,KOTAKBANK,172.2,-0.31,1.84,0.76,6.16
2017-03-30,2017-03,15,ASIANPAINT,1065.75,-0.05,1.49,0.72,3.95
2017-03-30,2017-03,16,LT,1037.33,-0.34,1.76,0.7,13.11
2017-03-30,2017-03,17,ICICIBANK,255.0,0.0,1.31,0.65,-2.12
2017-03-30,2017-03,18,HCLTECH,435.0,-0.18,1.35,0.58,-6.91
2017-03-30,2017-03,19,ULTRACEMCO,3896.0,-0.41,1.19,0.39,6.26
2017-03-30,2017-03,20,BHARTIARTL,341.3,1.15,-0.44,0.35,2.09
2017-03-30,2017-03,21,M&M,641.5,0.57,-0.58,-0.01,4.52
2017-03-30,2017-03,22,TMPV,322.55,-0.03,-0.42,-0.23,-2.84
2017-03-30,2017-03,23,INFY,500.7,-0.59,-0.06,-0.33,-9.37
2017-03-30,2017-03,24,AXISBANK,498.35,-0.36,-0.34,-0.35,2.06
2017-03-30,2017-03,25,POWERGRID,105.95,-0.69,-0.18,-0.44,6.94
2017-03-30,2017-03,26,NTPC,135.58,-0.96,0.03,-0.47,0.65
2017-03-30,2017-03,27,HINDALCO,190.15,-0.43,-0.74,-0.59,2.63
2017-03-30,2017-03,28,BAJAJ-AUTO,2750.5,-0.34,-0.92,-0.63,1.36
2017-03-30,2017-03,29,MARUTI,5951.0,-0.36,-0.94,-0.65,6.79
2017-03-30,2017-03,30,TCS,1218.35,-0.52,-0.94,-0.73,-6.03
2017-03-30,2017-03,31,SUNPHARMA,686.0,-0.84,-0.71,-0.78,-6.59
2017-03-30,2017-03,32,BPCL,187.55,-0.3,-1.28,-0.79,15.52
2017-03-30,2017-03,33,TECHM,416.4,0.85,-3.1,-1.14,-8.62
2017-03-30,2017-03,34,TATASTEEL,43.14,-0.92,-1.46,-1.19,-6.91
2017-03-30,2017-03,35,HEROMOTOCO,3051.45,-1.23,-2.08,-1.66,2.78
2017-03-30,2017-03,36,DRREDDY,523.4,-0.66,-3.53,-2.11,-0.92
2017-03-30,2017-03,37,COALINDIA,269.6,-0.74,-3.51,-2.13,-5.56
2017-03-30,2017-03,38,ONGC,166.65,-1.09,-3.33,-2.22,-3.15
2017-04-27,2017-04,1,IOC,125.98,1.69,7.6,4.6,-1.81
2017-04-27,2017-04,2,YESBANK,327.75,2.26,4.29,3.27,-11.15
2017-04-27,2017-04,3,GAIL,92.74,0.56,5.78,3.14,-5.34
2017-04-27,2017-04,4,GRASIM,1163.35,0.67,5.41,3.01,-5.82
2017-04-27,2017-04,5,LT,1173.33,0.5,5.01,2.73,0.28
2017-04-27,2017-04,6,HDFCBANK,388.5,0.2,5.31,2.72,3.78
2017-04-27,2017-04,7,BPCL,216.65,0.56,4.67,2.59,-1.82
2017-04-27,2017-04,8,KOTAKBANK,182.8,0.82,3.51,2.16,4.32
2017-04-27,2017-04,9,M&M,670.5,0.5,3.85,2.16,-0.38
2017-04-27,2017-04,10,ASIANPAINT,1107.9,0.8,3.32,2.05,0.46
2017-04-27,2017-04,11,ULTRACEMCO,4140.0,0.06,3.96,1.99,-1.71
2017-04-27,2017-04,12,HINDUNILVR,941.65,0.35,2.62,1.48,10.98
2017-04-27,2017-04,13,INDUSINDBK,1467.0,0.13,2.73,1.42,-0.51
2017-04-27,2017-04,14,POWERGRID,113.3,-0.09,2.75,1.32,-4.32
2017-04-27,2017-04,15,RELIANCE,332.6,-0.29,2.71,1.2,-7.62
2017-04-27,2017-04,16,HINDALCO,195.15,0.16,2.14,1.15,-2.15
2017-04-27,2017-04,17,HEROMOTOCO,3136.3,0.03,2.1,1.06,10.11
2017-04-27,2017-04,18,MARUTI,6355.0,-0.45,2.33,0.93,9.68
2017-04-27,2017-04,19,BHARTIARTL,348.45,-0.36,2.16,0.89,3.95
2017-04-27,2017-04,20,ITC,235.35,-0.28,1.97,0.84,5.48
2017-04-27,2017-04,21,EICHERMOT,2596.7,-0.41,1.42,0.5,8.28
2017-04-27,2017-04,22,AXISBANK,508.6,-0.09,1.03,0.47,-0.15
2017-04-27,2017-04,23,WIPRO,89.15,0.6,-0.35,0.12,7.85
2017-04-27,2017-04,24,TMPV,313.4,-0.03,-0.16,-0.1,4.31
2017-04-27,2017-04,25,BAJAJ-AUTO,2788.0,-0.92,0.56,-0.18,-1.22
2017-04-27,2017-04,26,CIPLA,563.7,1.38,-1.92,-0.28,-10.47
2017-04-27,2017-04,27,ICICIBANK,249.59,-0.09,-0.82,-0.46,15.46
2017-04-27,2017-04,28,ADANIPORTS,325.0,-0.25,-0.97,-0.61,5.09
2017-04-27,2017-04,29,NTPC,136.46,-1.14,-0.5,-0.82,-4.49
2017-04-27,2017-04,30,SBIN,282.9,-0.81,-0.96,-0.89,2.51
2017-04-27,2017-04,31,INFY,453.8,0.59,-2.67,-1.05,5.8
2017-04-27,2017-04,32,HCLTECH,404.95,-0.21,-1.91,-1.06,6.06
2017-04-27,2017-04,33,DRREDDY,518.6,-0.68,-1.98,-1.33,-6.56
2017-04-27,2017-04,34,SUNPHARMA,640.8,0.19,-3.5,-1.67,-7.15
2017-04-27,2017-04,35,TECHM,380.5,-0.34,-3.08,-1.72,0.0
2017-04-27,2017-04,36,ONGC,161.4,-0.92,-2.69,-1.81,-2.08
2017-04-27,2017-04,37,TCS,1144.9,-1.02,-2.8,-1.91,14.2
2017-04-27,2017-04,38,COALINDIA,254.6,-1.12,-3.83,-2.48,-2.77
2017-04-27,2017-04,39,TATASTEEL,40.16,-1.03,-4.28,-2.67,9.39
2017-05-25,2017-05,1,TCS,1307.53,1.38,6.83,4.07,-10.94
2017-05-25,2017-05,2,ICICIBANK,288.18,1.82,5.84,3.81,1.81
2017-05-25,2017-05,3,TMPV,326.9,1.08,6.01,3.52,-7.97
2017-05-25,2017-05,4,HEROMOTOCO,3453.35,2.02,4.44,3.22,2.39
2017-05-25,2017-05,5,HINDUNILVR,1045.0,0.72,5.75,3.2,4.02
2017-05-25,2017-05,6,HDFCBANK,403.2,2.02,4.02,3.02,2.38
2017-05-25,2017-05,7,ITC,248.25,0.57,5.14,2.83,3.02
2017-05-25,2017-05,8,WIPRO,96.15,1.32,4.21,2.75,-2.81
2017-05-25,2017-05,9,MARUTI,6970.0,1.44,3.8,2.61,3.49
2017-05-25,2017-05,10,INDUSINDBK,1459.45,2.16,2.73,2.44,1.31
2017-05-25,2017-05,11,TATASTEEL,43.93,0.44,3.93,2.17,10.68
2017-05-25,2017-05,12,EICHERMOT,2811.8,2.02,2.23,2.12,-2.93
2017-05-25,2017-05,13,INFY,480.1,1.37,2.73,2.05,-5.19
2017-05-25,2017-05,14,LT,1176.67,1.51,2.26,1.88,-3.68
2017-05-25,2017-05,15,KOTAKBANK,190.7,1.21,2.46,1.83,-0.16
2017-05-25,2017-05,16,BPCL,212.7,1.68,0.93,1.3,-13.82
2017-05-25,2017-05,17,IOC,123.7,1.31,0.84,1.07,-12.47
2017-05-25,2017-05,18,AXISBANK,507.85,1.33,0.72,1.02,0.56
2017-05-25,2017-05,19,HCLTECH,429.5,0.05,1.64,0.84,-1.11
2017-05-25,2017-05,20,M&M,667.95,1.49,0.17,0.83,1.81
2017-05-25,2017-05,21,TECHM,380.5,1.09,-0.17,0.46,-9.2
2017-05-25,2017-05,22,BHARTIARTL,362.2,-0.69,1.57,0.43,3.66
2017-05-25,2017-05,23,HINDALCO,190.95,1.32,-0.47,0.42,0.55
2017-05-25,2017-05,24,ASIANPAINT,1112.95,1.17,-0.77,0.2,-0.92
2017-05-25,2017-05,25,ADANIPORTS,341.55,0.64,-0.45,0.09,6.75
2017-05-25,2017-05,26,SBIN,290.0,0.86,-1.55,-0.35,-5.91
2017-05-25,2017-05,27,GAIL,87.79,0.57,-1.56,-0.5,-9.26
2017-05-25,2017-05,28,YESBANK,291.2,1.11,-2.62,-0.77,-1.24
2017-05-25,2017-05,29,BAJAJ-AUTO,2754.0,0.7,-2.57,-0.95,-0.53
2017-05-25,2017-05,30,NTPC,130.33,-0.07,-2.03,-1.05,1.44
2017-05-25,2017-05,31,RELIANCE,307.25,-0.26,-2.58,-1.43,6.98
2017-05-25,2017-05,32,GRASIM,1095.7,-0.28,-2.83,-1.56,9.93
2017-05-25,2017-05,33,POWERGRID,108.4,-0.23,-2.92,-1.58,5.03
2017-05-25,2017-05,34,COALINDIA,247.55,-0.02,-3.25,-1.65,-7.9
2017-05-25,2017-05,35,ONGC,158.05,-0.05,-3.56,-1.82,-9.84
2017-05-25,2017-05,36,ULTRACEMCO,4069.0,-0.91,-3.06,-1.99,-4.99
2017-05-25,2017-05,37,SUNPHARMA,595.0,-0.52,-6.74,-3.68,-8.97
2017-05-25,2017-05,38,DRREDDY,484.6,-2.49,-6.93,-4.74,9.57
2017-05-25,2017-05,39,CIPLA,504.7,-2.16,-8.44,-5.35,8.36
2017-06-29,2017-06,1,VEDL,110.95,2.96,5.87,4.4,12.62
2017-06-29,2017-06,2,TATASTEEL,48.62,1.58,5.36,3.45,5.51
2017-06-29,2017-06,3,BHARTIARTL,375.45,0.91,3.58,2.24,8.24
2017-06-29,2017-06,4,CIPLA,546.9,1.65,1.15,1.4,3.66
2017-06-29,2017-06,5,ICICIBANK,293.4,0.6,1.62,1.11,5.25
2017-06-29,2017-06,6,AXISBANK,510.7,1.14,0.73,0.93,2.53
2017-06-29,2017-06,7,DRREDDY,531.0,0.26,0.94,0.6,-2.11
2017-06-29,2017-06,8,POWERGRID,113.85,0.15,0.85,0.5,4.57
2017-06-29,2017-06,9,WIPRO,93.45,0.91,0.02,0.46,12.31
2017-06-29,2017-06,10,HEROMOTOCO,3535.8,0.68,0.09,0.38,-0.35
2017-06-29,2017-06,11,ITC,255.75,-0.3,0.96,0.33,-5.88
2017-06-29,2017-06,12,ADANIPORTS,364.6,-0.16,0.71,0.27,7.54
2017-06-29,2017-06,13,HCLTECH,424.75,0.07,-0.09,-0.01,5.83
2017-06-29,2017-06,14,SUNPHARMA,541.6,0.18,-0.27,-0.05,4.98
2017-06-29,2017-06,15,BAJAJ-AUTO,2739.5,0.6,-0.72,-0.06,1.55
2017-06-29,2017-06,16,MARUTI,7213.0,-0.33,0.21,-0.06,4.97
2017-06-29,2017-06,17,RELIANCE,328.7,-0.86,0.63,-0.12,14.39
2017-06-29,2017-06,18,HINDUNILVR,1087.0,-0.46,0.09,-0.19,7.6
2017-06-29,2017-06,19,NTPC,132.21,-0.12,-0.28,-0.2,4.54
2017-06-29,2017-06,20,HINDALCO,192.0,0.38,-1.45,-0.54,14.79
2017-06-29,2017-06,21,INDUSINDBK,1478.5,-0.58,-0.78,-0.68,8.41
2017-06-29,2017-06,22,HDFCBANK,412.8,-1.04,-0.36,-0.7,8.09
2017-06-29,2017-06,23,TECHM,345.5,-0.29,-1.37,-0.83,-3.3
2017-06-29,2017-06,24,YESBANK,287.6,-0.61,-1.1,-0.86,23.99
2017-06-29,2017-06,25,EICHERMOT,2729.5,0.34,-2.43,-1.05,5.33
2017-06-29,2017-06,26,INFY,455.2,-0.51,-1.65,-1.08,4.28
2017-06-29,2017-06,27,M&M,680.05,-0.68,-1.59,-1.14,3.08
2017-06-29,2017-06,28,LT,1133.33,-0.39,-2.12,-1.26,4.18
2017-06-29,2017-06,29,ULTRACEMCO,3866.0,-0.2,-2.73,-1.47,2.66
2017-06-29,2017-06,30,KOTAKBANK,190.4,-1.24,-2.03,-1.64,4.83
2017-06-29,2017-06,31,GAIL,79.66,0.35,-3.92,-1.81,4.81
2017-06-29,2017-06,32,COALINDIA,228.0,-0.59,-3.81,-2.21,4.14
2017-06-29,2017-06,33,ASIANPAINT,1102.75,-1.21,-3.27,-2.25,4.56
2017-06-29,2017-06,34,TMPV,300.85,-1.23,-3.51,-2.38,1.66
2017-06-29,2017-06,35,TCS,1164.48,-1.11,-4.07,-2.6,6.36
2017-06-29,2017-06,36,IOC,108.27,-0.51,-5.21,-2.89,-5.52
2017-06-29,2017-06,37,BPCL,183.3,0.62,-6.37,-2.94,15.49
