date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot
2020-06-22,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,3500.0,,,,,,,,,,,,,,,,
2020-06-22,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,
2020-06-22,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,1500.0,,,,,,,,,,,,,,,,
2020-06-22,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,3500.0,,,,,,,,,,,,,,,,
2020-06-23,HINDALCO,covered_call_not_available,calls_skipped_no_eligible_strike,3500.0,,,,,,,,,,,,,,,,
2020-06-23,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,4100.0,,,,,,,,,,,,,,,,
2020-06-23,TATASTEEL,covered_call_not_available,calls_skipped_no_eligible_strike,1500.0,,,,,,,,,,,,,,,,
2020-06-23,VEDL,covered_call_not_available,calls_skipped_no_eligible_strike,3500.0,,,,,,,,,,,,,,,,
2020-07-31,VEDL,UNIVERSE_EXIT_SCHEDULED,,,,,,,,,,,,short PE K=105 x6200 exp 2020-08-27,,,,,,
2020-08-03,VEDL,UNIVERSE_EXIT_CLEARED,,,,,,,,,,,,,,buy back PE,2170.0000000000005,,,
2020-09-09,AXISBANK,PUT_STOP_LOSS,,,,,,450.0,,,,,,,,,,431.25,432.82,509.2
2020-09-21,INDUSINDBK,PUT_STOP_LOSS,,,,,,580.0,,,,,,,,,,560.6,565.8025,665.65
2020-09-21,SBIN,PUT_STOP_LOSS,,,,,,205.0,,,,,,,,,,185.8,191.1225,224.85
2020-09-24,HEROMOTOCO,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2020-09-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,8.0,,,,,,,,,,,,,
2020-09-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2020-10-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,
2021-01-28,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2021-01-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,
2021-01-29,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2021-02-01,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2021-02-25,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2021-02-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2021-02-26,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2021-03-01,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2021-03-02,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2021-03-03,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2021-03-05,ASIANPAINT,covered_call_fill_failed,participation_or_margin,,,,,2620.0,1.0,,,,,,,,,,,
2021-03-05,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2021-03-08,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2021-03-09,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2021-03-25,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2021-03-25,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-03-25,ONGC,covered_call_not_available,calls_skipped_distance_cap,7700.0,,,,,,,,,,,,,,,,
2021-03-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,7.0,,,,,,,,,,,,,
2021-03-26,ONGC,covered_call_not_available,calls_skipped_distance_cap,7700.0,,,,,,,,,,,,,,,,
2021-03-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,
2021-03-30,ONGC,covered_call_not_available,lot_unresolved_skips,7700.0,,,,,,,,,,,,,,,,
2021-03-31,GAIL,UNIVERSE_EXIT_SCHEDULED,,,,,,,,,,,,6100 shares; short CE K=135 x6100 exp 2021-04-29,,,,,,
2021-04-01,GAIL,UNIVERSE_EXIT_CLEARED,,,,,,,,,,,,,,buy back CE + sell shares,49165.54250000001,,,
2021-04-29,BPCL,covered_call_not_available,calls_skipped_distance_cap,1800.0,,,,,,,,,,,,,,,,
2021-04-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-04-29,ONGC,covered_call_not_available,calls_skipped_distance_cap,7700.0,,,,,,,,,,,,,,,,
2021-04-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,
2021-04-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,
2021-05-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,
2021-06-11,RELIANCE,dividend,,500.0,,,,,,7.0,,,,,,,,,,
2021-06-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,
2021-07-05,JSWSTEEL,dividend,,1350.0,,,,,,6.5,,,,,,,,,,
2021-07-15,M&M,dividend,,1400.0,,,,,,8.75,,,,,,,,,,
2021-07-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,
2021-08-05,MARUTI,dividend,,100.0,,,,,,45.0,,,,,,,,,,
2021-08-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,
2021-09-16,BPCL,corporate_action_value_adjustment,,,,,,,,,1.0,-58.0,1.0,,,,,,,
2021-09-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,
2021-10-28,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-10-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2021-10-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-11-01,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-11-02,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-11-03,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-11-04,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-11-25,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-11-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,
2021-11-26,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-11-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-11-30,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-01,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-02,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-03,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-06,COALINDIA,corporate_action_value_adjustment,,,,,,,,,1.0,-9.0,1.0,,,,,,,
2021-12-06,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-07,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-08,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-09,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-10,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-13,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-14,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-15,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-16,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-17,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-20,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-21,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-22,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-23,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-24,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-27,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-28,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-30,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2021-12-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,3.0,,,,,,,,,,,,,
2021-12-31,BHARTIARTL,covered_call_leftover_shares,"covered 950, uncovered 936",1886.0,,,,700.0,1.0,,,,,,,,,,,
2021-12-31,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2022-01-03,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2022-01-04,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2022-01-05,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2022-01-06,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2022-01-07,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2022-01-21,WIPRO,PUT_STOP_LOSS,,,,,,680.0,,,,,,,,,,605.05,610.895,718.7
2022-01-24,HCLTECH,PUT_STOP_LOSS,,,,,,1260.0,,,,,,,,,,1124.9,1127.2275,1326.15
2022-01-24,TECHM,PUT_STOP_LOSS,,,,,,1700.0,,,,,,,,,,1513.15,1517.08,1784.8
2022-01-27,BHARTIARTL,residual_shares_after_call_away,sell_next_day,936.0,,,,,,,,,,,,,,,,
2022-01-27,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2022-01-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,
2022-01-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2022-02-21,COALINDIA,dividend,,4200.0,,,,,,5.0,,,,,,,,,,
2022-02-24,IOC,covered_call_not_available,calls_skipped_distance_cap,6500.0,,,,,,,,,,,,,,,,
2022-02-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,11.0,,,,,,,,,,,,,
2022-02-25,IOC,covered_call_not_available,calls_skipped_distance_cap,6500.0,,,,,,,,,,,,,,,,
2022-03-31,IOC,UNIVERSE_EXIT_SCHEDULED,,,,,,,,,,,,6500 shares,,,,,,
2022-03-31,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,
2022-04-01,IOC,UNIVERSE_EXIT_CLEARED,,,,,,,,,,,,,,sell shares,78253.175,,,
2022-04-19,INFY,PUT_STOP_LOSS,,,,,,1820.0,,,,,,,,,,1562.0,1600.5075,1882.95
2022-04-28,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2022-04-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,6.0,,,,,,,,,,,,,
2022-04-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2022-05-25,SBIN,dividend,,1500.0,,,,,,7.1,,,,,,,,,,
2022-05-26,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-05-26,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,125.0,,,,,,,,,,,,,,,,
2022-05-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,9.0,,,,,,,,,,,,,
2022-05-27,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-05-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2022-05-30,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-05-31,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-01,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-02,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,50.0,,,,,,,,,,,,,,,,
2022-06-03,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-06,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,50.0,,,,,,,,,,,,,,,,
2022-06-07,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,50.0,,,,,,,,,,,,,,,,
2022-06-08,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-09,ASIANPAINT,dividend,,300.0,,,,,,15.5,,,,,,,,,,
2022-06-09,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-10,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-13,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-14,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-15,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-16,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-17,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-20,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-21,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-22,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-23,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,50.0,,,,,,,,,,,,,,,,
2022-06-24,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-27,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-28,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-29,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-30,BAJAJFINSV,dividend,,50.0,,,,,,4.0,,,,,,,,,,
2022-06-30,BAJFINANCE,dividend,,125.0,,,,,,20.0,,,,,,,,,,
2022-06-30,ADANIPORTS,covered_call_not_available,calls_skipped_distance_cap,1250.0,,,,,,,,,,,,,,,,
2022-06-30,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2022-06-30,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-06-30,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,125.0,,,,,,,,,,,,,,,,
2022-06-30,SBILIFE,covered_call_not_available,calls_skipped_distance_cap,750.0,,,,,,,,,,,,,,,,
2022-06-30,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-06-30,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,8.0,,,,,,,,,,,,,
2022-07-01,ADANIPORTS,covered_call_not_available,calls_skipped_distance_cap,1250.0,,,,,,,,,,,,,,,,
2022-07-01,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2022-07-01,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-01,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,125.0,,,,,,,,,,,,,,,,
2022-07-01,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-01,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2022-07-04,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2022-07-04,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-04,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,125.0,,,,,,,,,,,,,,,,
2022-07-04,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-04,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2022-07-05,ASIANPAINT,covered_call_not_available,calls_skipped_distance_cap,300.0,,,,,,,,,,,,,,,,
2022-07-05,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-05,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,125.0,,,,,,,,,,,,,,,,
2022-07-05,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-06,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-06,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,125.0,,,,,,,,,,,,,,,,
2022-07-06,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-07,ASIANPAINT,covered_call_leftover_shares,"covered 200, uncovered 100",300.0,,,,3250.0,1.0,,,,,,,,,,,
2022-07-07,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-07,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,125.0,,,,,,,,,,,,,,,,
2022-07-07,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-08,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-08,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,125.0,,,,,,,,,,,,,,,,
2022-07-08,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-11,DRREDDY,dividend,,250.0,,,,,,30.0,,,,,,,,,,
2022-07-11,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-11,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,125.0,,,,,,,,,,,,,,,,
2022-07-11,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-12,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-12,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,125.0,,,,,,,,,,,,,,,,
2022-07-12,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-13,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-13,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,125.0,,,,,,,,,,,,,,,,
2022-07-13,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-14,ADANIPORTS,dividend,,1250.0,,,,,,5.0,,,,,,,,,,
2022-07-14,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-14,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,125.0,,,,,,,,,,,,,,,,
2022-07-14,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-15,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-15,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,125.0,,,,,,,,,,,,,,,,
2022-07-15,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-18,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-18,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,125.0,,,,,,,,,,,,,,,,
2022-07-18,UPL,covered_call_not_available,calls_skipped_no_eligible_strike,1300.0,,,,,,,,,,,,,,,,
2022-07-19,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-19,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,125.0,,,,,,,,,,,,,,,,
2022-07-19,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-20,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-20,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,125.0,,,,,,,,,,,,,,,,
2022-07-20,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-21,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-21,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,125.0,,,,,,,,,,,,,,,,
2022-07-21,UPL,covered_call_not_available,calls_skipped_distance_cap,1300.0,,,,,,,,,,,,,,,,
2022-07-22,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-22,BAJFINANCE,covered_call_not_available,calls_skipped_distance_cap,125.0,,,,,,,,,,,,,,,,
2022-07-25,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,50.0,,,,,,,,,,,,,,,,
2022-07-25,BAJFINANCE,covered_call_not_available,calls_skipped_no_eligible_strike,125.0,,,,,,,,,,,,,,,,
2022-07-26,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,50.0,,,,,,,,,,,,,,,,
2022-07-27,UPL,dividend,,1300.0,,,,,,10.0,,,,,,,,,,
2022-07-27,BAJAJFINSV,covered_call_not_available,calls_skipped_distance_cap,50.0,,,,,,,,,,,,,,,,
2022-07-28,ASIANPAINT,residual_shares_after_call_away,sell_next_day,100.0,,,,,,,,,,,,,,,,
2022-07-28,ONGC,covered_call_not_available,calls_skipped_distance_cap,7700.0,,,,,,,,,,,,,,,,
2022-07-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,7.0,,,,,,,,,,,,,
2022-07-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2022-08-18,ONGC,dividend,,7700.0,,,,,,3.25,,,,,,,,,,
2022-08-18,RELIANCE,dividend,,250.0,,,,,,8.0,,,,,,,,,,
2022-08-25,ONGC,covered_call_not_available,calls_skipped_distance_cap,7700.0,,,,,,,,,,,,,,,,
2022-08-25,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,
2022-08-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,
2022-09-13,BAJAJFINSV,corporate_action_split_bonus,,,,,,,,,0.1,0.0,10.0,,,,,,,
2022-09-28,HINDALCO,PUT_STOP_LOSS,,,,,,410.0,,,,,,,,,,360.75,373.15,439.0
2022-09-29,COALINDIA,covered_call_not_available,calls_skipped_distance_cap,4200.0,,,,,,,,,,,,,,,,
2022-09-29,ONGC,covered_call_not_available,calls_skipped_no_eligible_strike,7700.0,,,,,,,,,,,,,,,,
